,0
0,1.0056554873464585
1,1.0119548004501342
2,1.0175917254238127
3,1.0212629349229811
4,1.02355256596508
5,1.0183084302236554
6,1.0183165803654668
7,1.0154543862305638
8,1.0179490343426703
9,1.023338544082546
10,1.0287410637877463
11,1.0290649712340354
12,1.0142073745802878
13,1.0112171803870198
14,1.008491361349964
15,1.0078762665131566
16,1.011910158646488
17,0.9976569317934033
18,1.0038812061933515
19,1.011318781666374
20,1.000578577644634
21,1.0084724081380843
22,0.9871404638522148
23,0.9800480614655493
24,0.9946799017476081
25,1.0063147697809218
26,1.0121420948788642
27,1.015692261714649
28,1.0151596657538413
29,1.0217500531407355
30,1.024055713411045
31,1.0349350836794853
32,1.0427203565716743
33,1.0446985283802988
34,1.044625693698597
35,1.0470951430327415
36,1.0433113975958825
37,1.0533684343613625
38,1.0575297221862792
39,1.0722824186073303
40,1.0654574797881127
41,1.0709218104070664
42,1.0773934077791214
43,1.0780208684331896
44,1.0856783076514245
45,1.0933396241698266
46,1.102856972884083
47,1.1080779862508774
48,1.10262493191185
49,1.1009772039384842
50,1.1082414207845688
51,1.1173159367671968
52,1.115018693399048
53,1.1177060681642534
54,1.113605886729622
55,1.1188367204086305
56,1.1257453302665712
57,1.125223908926201
58,1.1196022980191234
59,1.1221993748676302
60,1.1224385881479264
61,1.1221485776806832
62,1.1193198751713753
63,1.1229664016324044
64,1.1161932177545546
65,1.1103220388330457
66,1.1141146972471236
67,1.1125081672900197
68,1.1053435420248983
69,1.1045219469044683
70,1.1008154220602988
71,1.1014628406589506
72,1.1105237645853996
73,1.1090180741765974
74,1.1043940978904723
75,1.0857743118478773
76,1.1007515163413046
77,1.0953165134299276
78,1.099549412688732
79,1.1164790286049842
80,1.125767608080387
81,1.1230306464676854
82,1.1227674674822805
83,1.1329340196609494
84,1.1398867596780773
85,1.1330067848548886
86,1.1281446882070536
87,1.1404543513971324
88,1.145274395435142
89,1.133933799830627
90,1.140843684569549
91,1.1466007138858791
92,1.145836104113006
93,1.1454548585191722
94,1.1419779704362865
95,1.1402806176063536
96,1.1496214735942838
97,1.1391761574083326
98,1.1426816962343214
99,1.1380475708700177
100,1.1309533311578748
101,1.1299192795904156
102,1.1349656206024168
103,1.1354132532167431
104,1.1363385539682385
105,1.13960073711071
106,1.1545110207559584
107,1.153737897392845
108,1.1514649824148175
109,1.1439233066923138
110,1.1402914003322597
111,1.1431805757881162
112,1.1307668006114955
113,1.1212923424205776
114,1.1118345577341076
