,0
0,0.9732899682640552
1,0.9768659280339241
2,0.9675985265742779
3,0.9625922935898781
4,0.942240559715128
5,0.9607637148259164
6,0.9825661951112271
7,0.9840468696714879
8,0.9975201629868032
9,0.9928686327007772
10,0.9900864013164045
11,0.9964680506459238
12,0.9937408692149641
13,0.988796670338297
14,0.9785404749783517
15,0.9778408406725884
16,0.9599655646639824
17,0.9505524917881012
18,0.9567390418731689
19,0.9729235625702382
20,0.96503359303298
21,0.9545469151517391
22,0.9572790463801383
23,0.9538380088847159
24,0.9399421419870376
25,0.9483388179989813
26,0.9476432600474357
27,0.9582580293707847
28,0.9814469916180611
29,0.9803825787237169
30,0.9790836499380113
31,0.9618762318791391
32,0.954865975623274
33,0.9715433725158693
34,0.9623114738114359
35,0.9725378764676096
36,0.9784655189884188
37,0.9794849267055991
38,0.98872170944047
39,0.984031581652737
40,0.9804271013819696
41,0.9893603692471507
42,0.9897142058706763
43,0.99780421250577
44,1.0019958226055625
45,0.9997511193575385
46,1.0007808361658574
47,1.008959216998625
48,1.0175760444921493
49,1.0177361362070083
50,1.016452378520012
51,1.0181571253408432
52,1.026388454407978
53,1.0191783959898948
54,1.023112607105398
55,1.018544306862211
56,1.0195773245881556
57,1.021710052177
58,1.0061155781577586
59,1.0071151003608225
60,0.9936375978314875
61,0.9892274194524288
62,0.9929051085925578
63,0.9899301971685885
64,1.0022145607063768
65,1.0010948176048753
66,1.013449372221136
67,1.0127566948915956
68,1.0138996960001467
69,1.0157291831262112
70,1.0166329323832988
71,0.9962913801297664
72,0.9916110907341956
73,0.9892445251279831
74,0.9969571901081085
75,0.9857648083172799
76,0.9806610226220132
77,0.98224546297884
78,0.9965556320589066
79,0.9973936105535031
80,1.0033092518092634
81,1.008226944094515
82,1.012148218785477
83,1.010049231990719
84,1.0086189768282894
85,1.0078952471934322
86,1.011304032132149
87,0.9957523269350054
88,1.0094579858543398
89,1.0108572383133414
90,1.0199019750212195
91,1.0217002349139692
92,1.0408271728295329
93,1.0400724981600287
94,1.0358511899458411
95,1.032724543236399
96,1.019265451975775
97,1.0273874189275265
98,1.0316160701209547
99,1.0228545683450223
100,1.0148353951338294
101,1.0264655823707107
102,1.0314213696298125
103,1.0254207093045715
104,1.0243506048298363
105,1.0237484939335348
106,1.0387333207544807
107,1.0405483208034996
108,1.0447329013414386
109,1.0430237562700273
110,1.04319312054863
111,1.0456574618021013
112,1.0452714974606039
113,1.038765970464182
114,1.0572455170275212
