,0
0,1.0060120966743469
1,1.0180639294044496
2,0.9999522581363679
3,1.000649876387787
4,1.0247446844467165
5,1.018635973685837
6,1.0194470747451785
7,1.0173863396392824
8,1.0226746528221131
9,1.0376282645851136
10,1.037684415827942
11,1.04102702327652
12,1.0250238211093905
13,1.0228056383636477
14,1.0049599545627594
15,1.004097847224045
16,1.0180010586776735
17,1.0269355783763887
18,1.0201818798065188
19,1.0302142403087617
20,1.0270056116981507
21,1.020525279283905
22,1.0359681820827484
23,1.0445636139720917
24,1.042257254384232
25,1.0509202932201387
26,1.059538682542038
27,1.0605288629718783
28,1.058074857650757
29,1.041583399144745
30,1.044853587174988
31,1.0458803963886263
32,1.0376949641448976
33,1.042988100144577
34,1.0356244560661316
35,1.0435653077663423
36,1.0402729233093262
37,1.0418806208824156
38,1.0397182767169952
39,1.0512997587673187
40,1.048240401884842
41,1.0642887944156647
42,1.0746945694145202
43,1.073855794114685
44,1.0909106944274902
45,1.0844077104240417
46,1.0864491692081453
47,1.0944010524330139
48,1.1013803992443085
49,1.1009572071300506
50,1.1121590397159575
51,1.1097868887325286
52,1.1177048557292937
53,1.1141845304203033
54,1.1207500361198426
55,1.1087561426567079
56,1.1069598542629242
57,1.0879368845394135
58,1.0960971061088562
59,1.0852916988895418
60,1.0933393327716827
61,1.0864263829486849
62,1.0919632956954957
63,1.068425092050171
64,1.0788598245292664
65,1.0892626083057402
66,1.09901591059494
67,1.103101304716873
68,1.0978589679714201
69,1.11012877870903
70,1.1121641427234648
71,1.1103088102672576
72,1.1229613990818021
73,1.1208218927856444
74,1.1132446662109374
75,1.1123817373081206
76,1.1112948788639068
77,1.1190754950668333
78,1.1323054682388305
79,1.1105294806713104
80,1.0982695370113373
81,1.0823132613006592
82,1.0869647638942719
83,1.1004601104877474
84,1.1213779149627687
85,1.1243555447387696
86,1.127336172986603
87,1.1435757287601471
88,1.1433885203182221
89,1.140644167911911
90,1.1394625633304596
91,1.1404973196849824
92,1.144711587890625
93,1.1354059564937593
94,1.1355232175395966
95,1.119379967417908
96,1.1222346132644656
97,1.1296068188560489
98,1.1345880683479312
99,1.1348170844455723
100,1.1429493120418552
101,1.150085419449616
102,1.1497134595710758
103,1.1556410142997746
104,1.1564831806632998
105,1.1560474460632328
106,1.148979964783478
107,1.1334777744007114
108,1.1273391241569521
109,1.1172722929065706
110,1.1190080339279178
111,1.1286962491607668
112,1.1313858608139042
113,1.1360723795925143
114,1.1393559623432163
