,0
0,0.9848806503835201
1,0.9987857787837505
2,0.9967237863942147
3,0.9929648408171654
4,0.9956987815693856
5,0.9901341579415799
6,0.9946290358770371
7,0.9884642008637906
8,0.9894058637270451
9,0.9864249987549781
10,0.9855390659449577
11,0.9934037027759074
12,0.9948552552793025
13,0.9861664538676261
14,0.9810990650771141
15,0.9886600505574227
16,0.9938989925858498
17,1.005325906123543
18,1.0021016617219927
19,1.005954702655697
20,1.013008152937603
21,1.0109414608745575
22,1.0129615266321184
23,1.008837259244919
24,0.9908708108388902
25,0.9958228548933508
26,1.0024015967823507
27,1.0064083092873575
28,1.0052626146162988
29,0.9996517077082159
30,0.9816624868110182
31,0.9831453107211592
32,0.9978085413638117
33,1.0129002142873766
34,1.0200237414838793
35,1.019734103012085
36,1.0327689712973598
37,1.0568618125665667
38,1.0614826042449954
39,1.055838557534218
40,1.049042121285534
41,1.0410558119656566
42,1.0418191044770242
43,1.0347950051212789
44,1.0480887547316076
45,1.049683524182606
46,1.0498600813376429
47,1.0468041652011875
48,1.0428873993038181
49,1.0420009515869144
50,1.0495191821637633
51,1.0364379635957244
52,1.0395562180578712
53,1.0480248925393585
54,1.0396304132440093
55,1.0422358837969306
56,1.043875977490187
57,1.0478903706964973
58,1.0564755101628307
59,1.0595243785610202
60,1.0523784341741087
61,1.0267062966752054
62,0.9843102713304045
63,0.9535379059453013
64,0.9458987572400096
65,0.9920512513102534
66,1.0197689919658663
67,1.0234014798250202
68,1.0143172372227671
69,0.9860171811447623
70,1.0090646408281805
71,1.0012393735052112
72,0.9879962538705829
73,1.0113326472023012
74,1.0053496766141419
75,1.013202208507109
76,1.0200375804567818
77,1.020674595887232
78,1.0286389822197919
79,1.0364869531836514
80,1.0397541477411274
81,1.0355378873119359
82,1.0441740221242908
83,1.0310218329000476
84,1.0341634159358981
85,1.033996147014809
86,1.0235380608806615
87,0.9959275806504252
88,0.9909000590540887
89,1.0047407714946748
90,1.0023533438447
91,1.0175279289457322
92,1.0292905212544443
93,1.0206260112290384
94,1.0212369297416688
95,1.0165674974789622
96,1.0230092434798241
97,1.0279056375112536
98,1.030703406856537
99,1.0261990818695546
100,1.0437633308461667
101,1.0531653055861951
102,1.055765906102133
103,1.048188276227236
104,1.0438720378839494
105,1.0503040745203973
106,1.0759916779984475
107,1.0840436328943732
108,1.0821368517563346
109,1.0935295830405714
110,1.0899133674446109
111,1.08675354395237
112,1.0976381908602717
113,1.0927170568636897
114,1.1089423311059001
