,0
0,0.9964962639633179
1,0.9982753437797546
2,1.0025103265075683
3,0.9947119672378539
4,1.0076406533825875
5,1.0170876914028646
6,1.0207317236879827
7,1.0058962127907756
8,0.9990121520116332
9,1.008482470344353
10,1.0402849214647296
11,1.0461529627742292
12,1.0467687508868697
13,1.0566080510049345
14,1.0599855173035146
15,1.0542140859879017
16,1.0649427922319412
17,1.0592609396692276
18,1.0654956922670364
19,1.0761841813678266
20,1.084140338818884
21,1.07497243174181
22,1.0666165751882555
23,1.0698075962854388
24,1.0583513060274126
25,1.038616042986107
26,1.0514769504663946
27,1.0504090818609717
28,1.0715144057729247
29,1.0697810240980627
30,1.076929886989069
31,1.0749625390134336
32,1.0692399723047736
33,1.0709159076707364
34,1.074958286434126
35,1.0723214669162275
36,1.091092759243727
37,1.0848678316525937
38,1.0740814660120965
39,1.0885196907087804
40,1.0826785295526984
41,1.0842463594958784
42,1.0686506815650465
43,1.072724011224461
44,1.051460305162716
45,1.0583730310742856
46,1.0603001373746397
47,1.0794533145855427
48,1.0721911012793066
49,1.0547044606922629
50,1.0608282508324147
51,1.0628744974613669
52,1.0672449189197066
53,1.0670494856166366
54,1.0696760243902685
55,1.0850698700894834
56,1.080828478780699
57,1.0697573824986937
58,1.0491790230660918
59,1.0477571995067123
60,1.0354645756501677
61,1.0117027828885081
62,1.0023527579195024
63,1.00298938638649
64,1.0119116470861438
65,0.9884346410665038
66,1.003306513057566
67,0.9759680884902004
68,0.9813841542459016
69,0.977846016453505
70,0.9797618279204849
71,1.0048654726758006
72,0.9953843337376599
73,1.0009013669214253
74,0.9786260940114025
75,1.0054504672696118
76,1.0170034745282177
77,1.0199869331390385
78,0.9967695996135716
79,0.9810519157679563
80,0.9811346323526388
81,0.9457730078501705
82,0.9292011420679097
83,0.9295952201402669
84,0.9326129290891653
85,0.9356440909671789
86,0.9409142349031454
87,0.9603118798491961
88,0.9886650475499159
89,0.985754639192391
90,0.9891641207696443
91,1.0140753438956742
92,1.0053613644134527
93,1.0113886540165908
94,1.0244220915757185
95,1.0240011318996436
96,1.020496894604302
97,1.0414208222487455
98,1.0436891880637174
99,1.0470113825467116
100,1.051734758357144
101,1.0433186476582532
102,1.039878193490172
103,1.0476721821597106
104,1.0464227545338636
105,1.0618730062286383
106,1.0709983824116713
107,1.076274874091006
108,1.0842786624882228
109,1.0828771544524678
110,1.0867587904670246
111,1.0920302664597996
112,1.0920843278058536
113,1.0910596814921865
114,1.092851698982192
