,0
0,1.0006367607213975
1,1.0053274196829796
2,1.0179090213421345
3,1.0149210046930315
4,1.019680117286396
5,1.031414616382599
6,1.030167378388405
7,1.0310047280324937
8,1.029647651859093
9,1.0107601311207772
10,1.013322623709345
11,1.0208429856237888
12,1.020156777826786
13,1.0191321790797232
14,1.0079921427025318
15,0.9920401702588558
16,0.9954994331106662
17,1.0101424119881153
18,1.0241726408071519
19,1.0301804831041337
20,1.0297391267744067
21,1.0442083661026003
22,1.0630997169042589
23,1.0690226080215932
24,1.0623934196251394
25,1.053945733832884
26,1.0470274793918133
27,1.045783740365553
28,1.0377457191493036
29,1.0534941897208214
30,1.0588274644377709
31,1.0608080584398747
32,1.0572528698007109
33,1.0500452004593372
34,1.0509751381515982
35,1.0598461012112141
36,1.043581853777361
37,1.0478724587474346
38,1.057353620323849
39,1.050270571911812
40,1.0542444968081475
41,1.0538971567696571
42,1.0582633214723587
43,1.0664846923604487
44,1.0693126503949166
45,1.0602776641658784
46,1.0334703466853143
47,0.9956911551666737
48,0.9643585908395768
49,0.962857077061081
50,1.0068897927000524
51,1.0347255268116475
52,1.0382133192280294
53,1.0297663382775786
54,0.9977406303544999
55,1.0239185916534423
56,1.0180678929878235
57,1.009536844826889
58,1.033141276202202
59,1.028264350197983
60,1.0370996876201153
61,1.044068820186901
62,1.0425452685314178
63,1.0519592069250583
64,1.0595758355676175
65,1.0649371701491834
66,1.0600869627803327
67,1.0703114678530217
68,1.0580936049638272
69,1.059223555384779
70,1.0606991233811855
71,1.04788394080987
72,1.026252867596388
73,1.0184150066302777
74,1.0373071653642179
75,1.0339903293138506
76,1.0508496348041538
77,1.0630792575038912
78,1.0573992910306458
79,1.0537741484882834
80,1.049935876183367
81,1.0565046127422812
82,1.0637527147119048
83,1.0656978176091194
84,1.0615691923840525
85,1.0743654489893915
86,1.0848063200731757
87,1.0892024749010565
88,1.0752993838081837
89,1.0698191005569935
90,1.0826638287116528
91,1.1153297660333157
92,1.119626487033701
93,1.1208028241985797
94,1.1333695446169854
95,1.1342195472474574
96,1.1288818604440214
97,1.1430218264747143
98,1.137923325996542
99,1.1538767983433247
100,1.1600423591863631
101,1.1645364458328247
102,1.1539325601661683
103,1.1408432448583128
104,1.1474136498032572
105,1.1345720750294688
106,1.110394156408787
107,1.1267324727072718
108,1.1270736686005596
109,1.1503623326124195
110,1.144507754238892
111,1.153857805000687
112,1.1525037392335895
113,1.1529177760859493
114,1.1588277462469103
