,0
0,0.993607752091217
1,1.0026556025547027
2,1.0016627046932218
3,1.0083907743728637
4,1.0104402072639465
5,1.0123933039333342
6,1.0041794803649902
7,0.983669244908905
8,0.9933937529701232
9,0.981741521848297
10,0.9777877995555877
11,0.9695140008785247
12,0.966671031513214
13,0.9600333425342558
14,0.9691785377799986
15,0.9804090159721373
16,0.9833350725299833
17,0.9902068698791502
18,0.9888409690940855
19,0.9972396527256009
20,0.9942253225662229
21,1.0057981375217435
22,1.0078437674652097
23,1.0123131894702908
24,1.0095052833137508
25,1.0155604059913632
26,1.0123198614627835
27,1.0159498692733762
28,1.0077619803050992
29,1.0068146089363095
30,0.9955176229175564
31,0.9985206101531979
32,0.9992544570735928
33,1.001630905185699
34,1.008766622886276
35,1.0130019792819973
36,1.0141664481536863
37,1.0147724926586148
38,0.9955192391979214
39,0.9994936427940365
40,1.0144641822406766
41,1.0167965189792632
42,1.01437278705101
43,0.99682171124382
44,0.9943735230682371
45,0.9875409182418822
46,1.000642178800964
47,1.0002510075588225
48,0.9983531224899291
49,0.9929746162826537
50,0.9945506444023132
51,1.0001542558002472
52,1.0054648398792267
53,1.0145653568359374
54,1.0124282637069701
55,1.0038831824920653
56,1.0045268633853912
57,1.0099183148052215
58,0.9987466703052519
59,1.0157748124809263
60,1.01522070145874
61,1.017695008818054
62,1.0140770328014372
63,1.0209733654270172
64,1.0212706976364134
65,1.0213096236400603
66,1.0176239159084317
67,1.007075716121292
68,0.9994543648143766
69,0.9865805836845396
70,0.9912494025836943
71,1.0006852817020415
72,1.000619066737747
73,1.0095632174575804
74,1.0100800616210937
75,1.016054585987091
76,1.020321060969925
77,1.0273117662075042
78,1.0306392498203276
79,1.0275258424716949
80,1.031721367955017
81,1.037982577341461
82,1.0379230847862244
83,1.0414537233860017
84,1.0440405685043335
85,1.0562033296966553
86,1.055753737323761
87,1.0473015058334352
88,1.0470574222717286
89,1.0392789670181275
90,1.0434332485378266
91,1.036570819034958
92,1.0389012386924745
93,1.0798537911434174
94,1.0779300740081788
95,1.0831986597099306
96,1.0821645591510773
97,1.0703977125984192
98,1.0819589927093507
99,1.083192350865555
100,1.0878687537395477
101,1.0874943271800996
102,1.083883424756241
103,1.0862823024204256
104,1.0904588885845186
105,1.086679966470337
106,1.08238270967598
107,1.088116645264435
108,1.0853350554306032
109,1.0843848975799562
110,1.097553820819855
111,1.0966901533016207
112,1.104077391250229
113,1.1075981341007235
114,1.1079372019493103
