,0
0,0.9978577639125824
1,1.0067795353382112
2,1.009224240617752
3,1.0148598183696746
4,1.0130096583488464
5,1.0169348420246125
6,1.0254480275669098
7,1.0297666814605713
8,1.0303260005645751
9,1.0351668351791383
10,1.045188406783676
11,1.0211171636615752
12,1.0120289954494477
13,1.024831095717621
14,1.0246946798610688
15,1.0200326463897704
16,1.0234011891017913
17,1.0316323272377015
18,1.0284511250183106
19,1.0359897477474211
20,1.036773623543167
21,1.0398499511558532
22,1.0330945150035857
23,1.013173579125595
24,1.0251749851787566
25,1.0118981122127533
26,1.007807746956253
27,0.9994098805103301
28,1.0036215125907897
29,0.9954160029953002
30,1.005959078199005
31,1.01514759960289
32,1.0204469141605377
33,1.0290323540954591
34,1.029406713196945
35,1.0364411893653869
36,1.0337164007369994
37,1.0448122581241608
38,1.0463758197620392
39,1.052428147418213
40,1.0515222989974975
41,1.055561807359314
42,1.051021741155243
43,1.0553736180641176
44,1.045382500612259
45,1.0436557319030761
46,1.0333752555419922
47,1.0360462164985655
48,1.046070789163971
49,1.0527989806846618
50,1.0563636539745331
51,1.0643846581493377
52,1.0667902938999176
53,1.0665091492156982
54,1.046732235113144
55,1.0461344076717378
56,1.0607000769142152
57,1.0624296265361788
58,1.0607550367923737
59,1.0499517205005646
60,1.0459976413093568
61,1.0411198997299194
62,1.0534634647602081
63,1.0577053094409943
64,1.0560471903778077
65,1.0504750176292421
66,1.0528635887420654
67,1.0581068182109834
68,1.063448620921707
69,1.074446804703903
70,1.072623238914871
71,1.060807105033493
72,1.0598228661628721
73,1.0674727790748595
74,1.0571140527404785
75,1.0721124020069122
76,1.0707717839878081
77,1.075922661133194
78,1.0750004907375335
79,1.0850649924381257
80,1.087191361271286
81,1.083555118729782
82,1.0807966446136474
83,1.0687930957328797
84,1.0615833676883697
85,1.0464841747524263
86,1.0506264978046418
87,1.0611912925811768
88,1.0627674589508058
89,1.0681848707195283
90,1.0671222103805542
91,1.0712802381595612
92,1.0739879409389497
93,1.0818546356044771
94,1.0855656624668124
95,1.0859182130336764
96,1.0905161020675662
97,1.0981402372695925
98,1.0966628669181826
99,1.1007684486595157
100,1.1005121939228062
101,1.1146807512569432
102,1.1123326823440556
103,1.1036100754898077
104,1.10677730215416
105,1.0971392331626897
106,1.100371321447373
107,1.0911135708370214
108,1.0940280980670933
109,1.1308156535034184
110,1.1333323283378605
111,1.1367761808555608
112,1.1363548169036868
113,1.1229190295410159
114,1.1339951667655948
