,0
0,0.9935731471858978
1,0.9874579067539215
2,0.9941831710239412
3,0.9943180698543548
4,0.9869214627857208
5,0.9861086482830047
6,0.9878818689231872
7,0.9968344796703337
8,1.0096844311443327
9,0.9958206150581357
10,0.984988572597885
11,0.9707922082599638
12,0.9727163697341917
13,0.9794356758697509
14,1.0150648845066068
15,1.0174280968318938
16,1.019878713368988
17,1.0298089525951384
18,1.0295954375385283
19,1.0252821664970397
20,1.0204506611434936
21,1.0216865882095336
22,1.0262774254634857
23,1.0177215489120484
24,1.0189855376602173
25,1.0138755580394745
26,1.0137052100658417
27,1.01700782633667
28,1.020718983026123
29,1.021440505116272
30,1.030233890782547
31,1.0379689662631988
32,1.036244472598648
33,1.042272499863815
34,1.044275140642166
35,1.044205548071289
36,1.0393184140174867
37,1.029658797350693
38,1.0213515447559358
39,1.014703121140671
40,1.0147960630527497
41,1.0196992279708865
42,1.021770525796509
43,1.0300252703491215
44,1.0322855077678683
45,1.018052972114945
46,1.017017996615601
47,1.019310739532471
48,1.0251883949348453
49,1.01912859831543
50,1.0228951676109317
51,1.0282652100769045
52,1.0302778015586855
53,1.0359575743888858
54,1.0223908871299747
55,1.040359423124695
56,1.03590032115593
57,1.0373409119819645
58,1.018491791877747
59,1.0091426087837223
60,0.9984963911918645
61,1.0048498289711003
62,0.9651915892688757
63,0.9535399784381873
64,0.9723674136085516
65,0.95919694281807
66,0.9900352457622533
67,0.988206499923325
68,0.9715284432960514
69,0.9691734060119632
70,0.9724464423572544
71,0.981623391682816
72,0.9422246059162145
73,0.9750691475410467
74,0.9608168868412024
75,0.9433923384410865
76,0.9549861712619787
77,0.9764765573314673
78,0.9880374755619056
79,0.97932548522873
80,0.9726149112751015
81,0.9775905055202492
82,1.000713534389878
83,0.9983366139419563
84,0.989236821794892
85,0.9585828392356879
86,0.9621100629653936
87,0.9565155637275701
88,0.9666720648506171
89,0.9542716412166601
90,0.926137745616532
91,0.9141367852546697
92,0.9124530509807591
93,0.9037212033554082
94,0.9338972273345952
95,0.9379297417041783
96,0.9679115637454991
97,0.9659479022453313
98,0.9750425577266699
99,0.9885933203228002
100,0.9605834143363958
101,0.9651094221179968
102,0.9376493518451696
103,0.9481096832885747
104,0.9493294273166661
105,0.9541213783638005
106,0.9596006864589696
107,0.9313631090785985
108,0.9134299468273167
109,0.9175572141353612
110,0.8950892841991429
111,0.8791738238418583
112,0.8517711920169834
113,0.8315166400291446
114,0.8755276046802524
