,0,1,2,3,4,5,6,7,8,9,10
0,0.10298607,0.094829455,0.08114981,0.13328971,0.059045583,0.05788647,0.081557505,0.076767,0.1237541,0.14175548,0.046978857
1,0.1011214,0.087331556,0.116659835,0.030805632,0.060468256,0.053860944,0.14296192,0.10891006,0.104794145,0.10183364,0.0912526
2,0.1003705,0.19275138,0.056253202,0.0616035,0.03844871,0.097952485,0.036083523,0.03813551,0.13591717,0.19982356,0.04266042
3,0.08803102,0.052898224,0.092941284,0.11566472,0.031273026,0.15886176,0.083691455,0.07638312,0.07903483,0.121382415,0.099838145
4,0.12020495,0.06929759,0.091120616,0.109143816,0.10291859,0.07791219,0.109083205,0.04576994,0.0491594,0.095980115,0.12940966
5,0.13845657,0.19488998,0.06747443,0.04609432,0.05274776,0.08138621,0.061515648,0.041334204,0.123275034,0.15352508,0.03930081
6,0.09759359,0.030181622,0.050155725,0.09214439,0.06242058,0.18730299,0.16474299,0.06796193,0.1250471,0.04671805,0.07573101
7,0.15128969,0.1087089,0.08027602,0.10907414,0.13158481,0.038504,0.040535044,0.11173005,0.12080375,0.045635827,0.061857816
8,0.05559034,0.049736224,0.121333376,0.15038997,0.041874517,0.13681377,0.04241001,0.092025794,0.090988226,0.09138716,0.12745063
9,0.1746906,0.10090199,0.0761496,0.104894206,0.079206616,0.06465582,0.041693542,0.058681563,0.13225453,0.08436285,0.08250872
10,0.08844412,0.058724016,0.09612479,0.11827693,0.059901305,0.03946178,0.18683733,0.09296431,0.09249669,0.077759966,0.08900868
11,0.08300863,0.07485672,0.17933746,0.1332885,0.042525,0.10780218,0.084041536,0.048481997,0.10035645,0.03435605,0.11194552
12,0.12428311,0.17330925,0.04074784,0.047334705,0.08588029,0.065450735,0.061013006,0.15323909,0.046659753,0.1415175,0.060564682
13,0.063854195,0.108336695,0.16532551,0.10125551,0.074264675,0.073196486,0.08186069,0.11102995,0.06683201,0.043969605,0.110074714
14,0.056665726,0.17964697,0.048316874,0.06582091,0.055465087,0.084908634,0.13562912,0.08848721,0.1562798,0.09054699,0.038232636
15,0.12287325,0.2327595,0.060610116,0.043537218,0.04138233,0.17150061,0.04276,0.042121064,0.11697555,0.057209246,0.068271115
16,0.099524975,0.062242,0.059231278,0.04200724,0.14863798,0.042022947,0.08299264,0.0415183,0.14959288,0.1158839,0.15634584
17,0.17319702,0.12891775,0.05895429,0.06667269,0.1669744,0.0659816,0.0333399,0.03973956,0.090581484,0.1277344,0.04790698
18,0.088854596,0.09970249,0.06331295,0.13196565,0.0955215,0.08459362,0.13523322,0.038950503,0.1474199,0.06112884,0.05331672
19,0.12722506,0.041519314,0.041388493,0.06545159,0.070369236,0.07727507,0.23146091,0.035726536,0.12382019,0.04147765,0.14428602
20,0.17406851,0.16198896,0.09074772,0.12502511,0.06255862,0.04378001,0.06501423,0.0778452,0.07830705,0.06819313,0.052471485
21,0.08526525,0.100013055,0.17443262,0.10806542,0.06906939,0.14328179,0.042791147,0.048300683,0.13105083,0.053793263,0.04393655
22,0.11787198,0.06932206,0.08361149,0.036124244,0.077903785,0.11263815,0.109731905,0.03945984,0.07360818,0.15670392,0.12302445
23,0.11220022,0.031285822,0.063617386,0.10892719,0.059616294,0.101996996,0.17033115,0.06472061,0.12519667,0.035339583,0.12676814
24,0.2151755,0.12441541,0.056010675,0.11431847,0.097228624,0.04282962,0.06654154,0.08428831,0.07263956,0.06372886,0.06282344
25,0.11911055,0.107195444,0.1483474,0.13602796,0.0454027,0.103526086,0.07090572,0.04580394,0.062387723,0.053787902,0.10750462
26,0.09630324,0.1534924,0.050440192,0.111569725,0.045030046,0.07252471,0.12001894,0.05494908,0.17373836,0.080259666,0.041673686
27,0.0763291,0.054457486,0.11633551,0.046388824,0.1591532,0.05204758,0.10720878,0.13382484,0.13407265,0.078273244,0.041908797
28,0.12298996,0.14488071,0.0759286,0.10256428,0.079649985,0.06157763,0.0855517,0.044533823,0.09491615,0.070907876,0.11649936
29,0.058977623,0.20911561,0.11464392,0.054532558,0.056893107,0.074141815,0.07156034,0.08591319,0.14403108,0.07623496,0.05395579
30,0.049770426,0.13061574,0.0398255,0.10032,0.116635524,0.0529051,0.10228493,0.13284162,0.17182836,0.06852679,0.034446005
