,0,1,2,3,4,5,6,7,8,9,10
0,0.071398765,0.16612121,0.06477168,0.1275479,0.06418802,0.08000591,0.062303014,0.077525675,0.08671902,0.08340435,0.11601455
1,0.103935145,0.045302484,0.071475916,0.06394659,0.15731397,0.08260867,0.09352245,0.07978234,0.12815203,0.03468091,0.13927944
2,0.103051424,0.037669044,0.14281747,0.05359237,0.09671393,0.101281054,0.04164586,0.04608067,0.15358151,0.07861281,0.14495386
3,0.12623997,0.1888687,0.050665498,0.064685345,0.16499896,0.102397226,0.079383805,0.04114643,0.058271047,0.08234494,0.040998045
4,0.100802556,0.056158707,0.08167532,0.14590652,0.058945354,0.085963614,0.11259665,0.06953691,0.12945895,0.05846319,0.10049215
5,0.09033171,0.07029025,0.11163687,0.09787397,0.067396104,0.09495516,0.07675886,0.09706628,0.16348027,0.06741116,0.06279936
6,0.048660155,0.16980512,0.029892864,0.101805046,0.11129564,0.15643269,0.027834,0.03423055,0.09490183,0.14238709,0.08275495
7,0.048969418,0.19418825,0.027321422,0.054956663,0.04964004,0.039222315,0.16919805,0.095937304,0.12712659,0.16411638,0.029323569
8,0.11476562,0.09785461,0.05539527,0.030888524,0.14716747,0.079972446,0.1659599,0.02994852,0.13773556,0.09764377,0.042668328
9,0.15102816,0.15344362,0.05291955,0.022449126,0.07741027,0.12186955,0.03539387,0.034519814,0.10316484,0.10308022,0.14472099
10,0.05001744,0.16383444,0.02375768,0.091591485,0.06084038,0.029563613,0.13338213,0.09416416,0.16721459,0.16248313,0.023150973
11,0.18955278,0.03605256,0.041911464,0.1861902,0.055665012,0.1185549,0.067814544,0.031453617,0.13468558,0.10481453,0.033304866
12,0.14480753,0.14398518,0.024217006,0.06959022,0.11546132,0.030720806,0.021292817,0.046734337,0.14501123,0.13801362,0.12016595
13,0.13922672,0.032772265,0.037275486,0.18012291,0.18075486,0.03540837,0.12859939,0.02522824,0.026059737,0.09573664,0.118815355
14,0.061702322,0.101731956,0.14429678,0.11599092,0.12632261,0.15426606,0.058962543,0.03799774,0.102987215,0.056771334,0.0389705
15,0.1083461,0.13585037,0.0968557,0.1460931,0.026786275,0.14545336,0.07344487,0.106519796,0.021120733,0.020862523,0.11866713
16,0.19633973,0.030849017,0.11959581,0.05298849,0.13952261,0.031283766,0.15622662,0.041483495,0.048965406,0.063601516,0.11914353
17,0.14005649,0.046663217,0.059324376,0.12866786,0.03287895,0.032743506,0.0633577,0.03738592,0.19214998,0.18455715,0.08221486
18,0.10236642,0.03750675,0.080616914,0.17792776,0.044351004,0.14143203,0.13266484,0.15515739,0.044821694,0.034163922,0.048991278
19,0.08060135,0.15554634,0.07748944,0.064755626,0.07276537,0.08956681,0.047242768,0.056374453,0.07130408,0.06797447,0.21637931
20,0.04852639,0.15993944,0.07102056,0.08438357,0.13314238,0.12724426,0.047451876,0.080296256,0.08724588,0.109115265,0.05163415
21,0.044442486,0.11801107,0.11838518,0.09833913,0.029152429,0.09203889,0.053808715,0.09880281,0.15385301,0.13295917,0.060207102
22,0.11790922,0.16440897,0.098537736,0.040847052,0.100456856,0.03936169,0.042238902,0.11213829,0.121732265,0.04341776,0.11895129
23,0.14576139,0.14041013,0.11822394,0.099352434,0.071891315,0.026789185,0.031776503,0.04218749,0.124402925,0.12416777,0.07503699
24,0.16632381,0.2111807,0.039759934,0.0523171,0.072731696,0.043775365,0.06025999,0.13291237,0.077257544,0.10194265,0.041538905
25,0.045226052,0.18088993,0.04175566,0.08675504,0.10126826,0.051004447,0.13370034,0.042141736,0.13549234,0.115932256,0.065834
