,0,1,2,3,4,5,6,7,8,9,10
0,0.0701847,0.15994719,0.06234196,0.10189419,0.054127444,0.06469501,0.09594007,0.12140523,0.08758812,0.09679,0.085086234
1,0.15981361,0.078332,0.07094169,0.069269456,0.05937438,0.043027695,0.07643108,0.10217661,0.14932224,0.07588213,0.11542918
2,0.06618555,0.23256738,0.05844194,0.06481086,0.03966189,0.1151481,0.036164023,0.04615089,0.08021456,0.2190584,0.041596442
3,0.08287914,0.12515064,0.1061102,0.12528983,0.02764215,0.13795407,0.12657578,0.057218004,0.06481451,0.04877659,0.0975891
4,0.09098733,0.20861562,0.08094449,0.07839144,0.09571056,0.10589544,0.057222717,0.070753604,0.061419085,0.05534957,0.09471018
5,0.0924365,0.2363635,0.046393573,0.05204413,0.05630229,0.07523908,0.078014486,0.057557803,0.084916644,0.12927191,0.09146011
6,0.09081519,0.03230147,0.0970552,0.1052232,0.050905205,0.14202012,0.16006562,0.1056987,0.11290742,0.028936798,0.074071094
7,0.20782457,0.13987976,0.07878529,0.10896,0.10037547,0.03594695,0.033191916,0.05176992,0.13059728,0.034520596,0.07814825
8,0.09033664,0.08170496,0.13549225,0.16444498,0.041049886,0.090682134,0.06797133,0.07875126,0.06511221,0.06145557,0.122998826
9,0.19952628,0.07649833,0.09007524,0.07347267,0.13513492,0.068553835,0.04926849,0.061265834,0.103579104,0.064075775,0.07854948
10,0.14478171,0.049162872,0.075611524,0.12502189,0.15190929,0.033105053,0.12062374,0.12701571,0.070719324,0.05593775,0.046111226
11,0.07221819,0.076769814,0.12305937,0.17023186,0.042786915,0.10096144,0.09908256,0.07290235,0.09341634,0.039783362,0.10878785
12,0.09844474,0.14436628,0.04860089,0.10671359,0.10907582,0.080301575,0.100235455,0.07968918,0.036276232,0.13413547,0.062160768
13,0.08714969,0.04547826,0.097055934,0.05898304,0.11519591,0.13064235,0.09349462,0.09829783,0.104250446,0.06431105,0.105140924
14,0.07558407,0.1655334,0.031526327,0.036709383,0.07971864,0.055774916,0.14930709,0.060511958,0.16930954,0.14368653,0.032338195
15,0.15225905,0.1334369,0.07095043,0.036769673,0.03415236,0.15891936,0.03420294,0.04709077,0.09976377,0.13658437,0.0958704
16,0.07623656,0.16829959,0.07221034,0.035238016,0.09160039,0.04883015,0.052287225,0.041450027,0.17563318,0.093994364,0.14422008
17,0.10558741,0.12099964,0.08999079,0.055694107,0.18347417,0.12082202,0.03523258,0.043603636,0.08628807,0.117031515,0.041276067
18,0.09126446,0.10330515,0.05676305,0.11152282,0.13498323,0.091754936,0.10200023,0.06325448,0.04478521,0.13681309,0.06355336
19,0.07150589,0.059064545,0.05560297,0.04316556,0.11319607,0.08460089,0.21435243,0.04322496,0.18047896,0.042184863,0.09262278
20,0.18262497,0.1276689,0.09178416,0.10709055,0.11432981,0.05333304,0.098116286,0.077654205,0.047776643,0.05176847,0.04785293
21,0.12990282,0.060831424,0.13790783,0.12681852,0.069913045,0.13694078,0.047290586,0.056762975,0.07579918,0.08385937,0.07397338
22,0.091538094,0.12472132,0.077956565,0.05708505,0.06357964,0.086283125,0.11151877,0.09432816,0.06428488,0.11100354,0.117700815
23,0.12931818,0.03277395,0.064023726,0.19768332,0.041345738,0.0695806,0.11338668,0.102996334,0.10032833,0.041961182,0.10660191
24,0.16893525,0.18308206,0.06433122,0.15292343,0.050210554,0.028116966,0.08787976,0.062041637,0.08057957,0.0736185,0.04828104
25,0.19826132,0.06539293,0.07196823,0.11327274,0.05343886,0.171545,0.06060909,0.042236593,0.05543524,0.05103019,0.11680979
26,0.048254788,0.19651432,0.039900187,0.12016701,0.062850766,0.11788341,0.060348265,0.072157875,0.09165696,0.13635497,0.053911485
27,0.115123674,0.044634726,0.14782692,0.07280481,0.13682662,0.05537164,0.11939735,0.1009531,0.1048832,0.05842395,0.04375401
28,0.090396725,0.12067815,0.09788269,0.09733765,0.0961777,0.07925764,0.054262567,0.056320462,0.065749735,0.13640164,0.105535015
29,0.07847484,0.17013137,0.11295448,0.054100536,0.06815366,0.06453395,0.06672672,0.10865228,0.05429111,0.17733891,0.044642117
30,0.083040565,0.08806575,0.041857466,0.10303118,0.13498998,0.034523394,0.16545139,0.12220096,0.14500906,0.04515101,0.036679253
31,0.16501714,0.063927494,0.12210296,0.06708532,0.0938877,0.13979971,0.080514945,0.058334023,0.0953275,0.048372988,0.06563016
32,0.18596908,0.05393773,0.04209964,0.07898802,0.06906717,0.09353674,0.092185736,0.0906777,0.076944366,0.07177337,0.14482039
33,0.22469829,0.059670333,0.06247363,0.13960323,0.06822822,0.07598877,0.039899606,0.038101703,0.189113,0.057453834,0.04476935
34,0.1438401,0.030529128,0.09030373,0.0481133,0.052810203,0.028489664,0.13267404,0.07529757,0.1334219,0.10588459,0.15863569
35,0.11560127,0.10998137,0.07934928,0.04653896,0.1250863,0.049835663,0.04314953,0.04995565,0.13718088,0.03751372,0.20580739
36,0.18303247,0.11517426,0.08355131,0.1331826,0.03642353,0.026182301,0.09545965,0.0662132,0.10160925,0.11297111,0.046200283
37,0.08284738,0.1309832,0.0838352,0.11684038,0.07925622,0.07708084,0.096339,0.052045796,0.11574254,0.055044964,0.109984465
38,0.1234854,0.12768818,0.036775302,0.057149746,0.14566933,0.047107764,0.04853217,0.11645038,0.12987621,0.09118752,0.076077946
